Time Symbol VWAP
21:00:00 AGG 107.08
21:00:00 AGI 4.42
21:00:00 AGIO 51.37
21:00:00 AGLE 9.0
21:00:00 AGM 72.21
21:00:00 AGMH 26.99
21:00:00 AGN 143.74
21:00:00 AGNC 17.92
21:00:00 AGNCN 25.77
21:00:00 AGO 40.3
21:00:00 AGR 49.17
21:00:00 AGRO 7.49
21:00:00 AGRX 0.83
21:00:00 AGS 24.52
21:00:00 AGX 42.07
21:00:00 AGYS 17.84
21:00:00 AHH 14.87
21:00:00 AHL 41.79
21:00:00 AHT 4.92
21:00:00 AHT-I 21.38
21:00:00 AI 8.64
21:00:00 AIA 60.29
21:00:00 AIEQ 24.37
21:00:00 AIG 42.81
21:00:00 AIG+ 7.01
21:00:00 AIMC 30.05
21:00:00 AIMT 22.8
21:00:00 AIN 68.67
21:00:00 AINC 65.21
21:00:00 AINV 15.02
21:00:00 AIPT 1.08
21:00:00 AIQ 14.36
21:00:00 AIR 36.82
21:00:00 AIRG 10.91
21:00:00 AIT 58.23
21:00:00 AIV 49.4
21:00:00 AIZ 95.43
21:00:00 AJG 72.8
21:00:00 AJRD 38.57
21:00:00 AJX 12.81
21:00:00 AKAM 64.61
21:00:00 AKAO 1.7
21:00:00 AKBA 5.71
21:00:00 AKCA 28.16
21:00:00 AKER 1.13
21:00:00 AKG 0.77
21:00:00 AKO.B 22.5
21:00:00 AKP 13.7
21:00:00 AKR 28.36
21:00:00 AKRX 4.06
21:00:00 AKS 2.9
21:00:00 AKTS 7.52
21:00:00 AL 38.27
21:00:00 ALB 80.13
21:00:00 ALBO 24.34
21:00:00 ALCO 30.08
21:00:00 ALDR 14.0
21:00:00 ALDX 8.73
21:00:00 ALE 75.34
21:00:00 ALEX 22.62
21:00:00 ALG 86.41
21:00:00 ALGN 232.93
21:00:00 ALGT 125.36
21:00:00 ALJJ 1.34
21:00:00 ALK 64.56
21:00:00 ALKS 32.7
21:00:00 ALL 87.18
21:00:00 ALL-A 25.32
21:00:00 ALLE 85.82
21:00:00 ALLK 39.1
21:00:00 ALLO 30.14
21:00:00 ALLT 6.76
21:00:00 ALLY 26.73
21:00:00 ALLY-A 26.24
21:00:00 ALNY 81.4
21:00:00 ALO 0.83
21:00:00 ALOT 19.97
21:00:00 ALP-Q 25.01
21:00:00 ALPN 6.9
21:00:00 ALRM 62.01
21:00:00 ALSK 1.93
21:00:00 ALSN 48.83
21:00:00 ALT 3.31
21:00:00 ALTM 8.21
21:00:00 ALTR 32.38
21:00:00 ALV 79.27
21:00:00 ALX 334.94
21:00:00 ALXN 121.18
21:00:00 ALYA 2.84
21:00:00 AM 26.3
21:00:00 AMAG 15.29
21:00:00 AMAL 18.86
21:00:00 AMAT 39.67
21:00:00 AMBA 38.04
21:00:00 AMBC 18.64
21:00:00 AMBR 8.52
21:00:00 AMC 14.09
21:00:00 AMCX 61.98
21:00:00 AMD 22.98
21:00:00 AME 72.55
21:00:00 AMED 129.47
21:00:00 AMEH 18.98
21:00:00 AMG 104.76
21:00:00 AMGN 184.84
21:00:00 AMGP 13.88
21:00:00 AMH 21.88
21:00:00 AMH-D 24.55
21:00:00 AMH-E 23.7
21:00:00 AMID 4.08
21:00:00 AMJ 25.29
21:00:00 AMKR 7.92
21:00:00 AMLP 9.96
21:00:00 AMMA 0.27
21:00:00 AMN 64.35
21:00:00 AMNB 32.56
21:00:00 AMOT 41.64
21:00:00 AMP 119.99
21:00:00 AMPE 0.49
21:00:00 AMPH 22.19
21:00:00 AMR 1.0
21:00:00 AMRB 13.5
21:00:00 AMRC 14.83
21:00:00 AMRK 13.06
21:00:00 AMRN 16.92
21:00:00 AMRS 3.1
21:00:00 AMRX 11.9
21:00:00 AMSC 12.8
21:00:00 AMSF 59.77
21:00:00 AMSWA 11.14
21:00:00 AMT 170.46
21:00:00 AMTB 13.98
21:00:00 AMTBB 12.7
21:00:00 AMTD 55.28
21:00:00 AMWD 67.24
21:00:00 AMX 15.7
21:00:00 AMZA 5.94
21:00:00 AMZN 1669.7
21:00:00 AN 37.63
21:00:00 ANAB 65.19
21:00:00 ANAT 137.09
21:00:00 ANCX 24.18
21:00:00 ANDAU 10.05
21:00:00 ANDE 34.65
21:00:00 ANDX 35.94
21:00:00 ANET 209.86
21:00:00 ANF 21.56
21:00:00 ANFI 0.9
21:00:00 ANGI 16.56
21:00:00 ANGL 28.17
21:00:00 ANGO 20.75
21:00:00 ANH 4.48
21:00:00 ANIK 37.9
21:00:00 ANIP 54.26
21:00:00 ANSS 162.92
21:00:00 ANTM 297.45
21:00:00 ANY 2.67
21:00:00 AOA 51.4
21:00:00 AOBC 11.98
21:00:00 AOD 8.16
21:00:00 AOK 33.58
21:00:00 AON 154.23
21:00:00 AOR 43.12
21:00:00 AOS 47.71
21:00:00 AOSL 11.65
21:00:00 AP 3.47
21:00:00 APA 33.34
21:00:00 APAM 22.88
21:00:00 APC 47.81
21:00:00 APD 164.13
21:00:00 APDN 0.46
21:00:00 APEI 29.47
21:00:00 APH 88.0
21:00:00 APHA 7.65
21:00:00 APLE 16.1
21:00:00 APLS 13.54
21:00:00 APM 14.2
21:00:00 APO 27.63
21:00:00 APOG 33.72
21:00:00 APPF 60.98
21:00:00 APPN 31.53
21:00:00 APPS 2.28
21:00:00 APRN 1.45
21:00:00 APTO 2.07
21:00:00 APTV 73.85
21:00:00 APTX 5.29
21:00:00 APU 30.3
21:00:00 APVO 1.42
21:00:00 APY 34.5
21:00:00 APYX 8.62
21:00:00 AQ 8.86
21:00:00 AQN 10.98
21:00:00 AQST 7.16
21:00:00 AQUA 10.72
21:00:00 AR 10.5
21:00:00 ARAV 3.75
21:00:00 ARAY 4.4
21:00:00 ARC 2.38
21:00:00 ARCB 41.06
21:00:00 ARCC 16.24
21:00:00 ARCE 25.26
21:00:00 ARCH 86.67
21:00:00 ARCO 8.94
21:00:00 ARCT 5.01
21:00:00 ARD 11.79
21:00:00 ARE 129.12
21:00:00 ARES 20.73
21:00:00 ARES-A 26.58
21:00:00 AREX 0.97
21:00:00 ARGO 65.57
21:00:00 ARGT 27.69
21:00:00 ARGX 103.52
21:00:00 ARI 18.0
21:00:00 ARKK 42.24
21:00:00 ARKR 18.55
21:00:00 ARLO 6.89
21:00:00 ARLP 19.52
21:00:00 ARMK 32.58
21:00:00 ARNA 44.85
21:00:00 ARNC 18.73
21:00:00 AROC 9.76
21:00:00 AROW 31.66
21:00:00 ARPO 3.89
21:00:00 ARQL 3.54
21:00:00 ARR 20.99
21:00:00 ARRS 31.26
21:00:00 ARRY 18.4
21:00:00 ARTNA 34.46
21:00:00 ARVN 17.33
21:00:00 ARW 75.45
21:00:00 ARWR 13.56
21:00:00 ASB 21.86
21:00:00 ASB-E 25.1
21:00:00 ASC 5.56
21:00:00 ASCMA 0.53
21:00:00 ASFI 4.27
21:00:00 ASG 4.89
21:00:00 ASGN 62.73
21:00:00 ASH 76.61
21:00:00 ASHR 23.96
21:00:00 ASIX 31.56
21:00:00 ASMB 21.94
21:00:00 ASML 177.17
21:00:00 ASNA 2.42
21:00:00 ASND 71.92
21:00:00 ASNS 2.8
21:00:00 ASPS 23.25
21:00:00 ASPU 4.52
21:00:00 ASR 179.37
21:00:00 ASRT 4.37
21:00:00 ASRV 4.14
21:00:00 AST 1.0
21:00:00 ASTE 36.55
21:00:00 ASUR 5.46
21:00:00 ASV 2.96
21:00:00 ASX 3.93
21:00:00 ASYS 4.99
21:00:00 AT 2.49
21:00:00 ATAI 1.02
21:00:00 ATAX 6.49
21:00:00 ATEC 1.55
21:00:00 ATEN 6.69
21:00:00 ATGE 49.09
21:00:00 ATH 42.75
21:00:00 ATHM 70.69
21:00:00 ATHN 134.56
21:00:00 ATHX 1.56
21:00:00 ATI 27.2
21:00:00 ATIS 0.31
21:00:00 ATKR 22.24
21:00:00 ATLO 25.1
21:00:00 ATNI 73.56
21:00:00 ATNX 11.3
21:00:00 ATO 95.4
21:00:00 ATOM 3.71
21:00:00 ATR 97.81
21:00:00 ATRA 36.16
21:00:00 ATRC 29.58
21:00:00 ATRI 769.07
21:00:00 ATRO 30.73
21:00:00 ATRS 2.99
21:00:00 ATSG 23.27
21:00:00 ATTO 3.87
21:00:00 ATTU 24.76
21:00:00 ATU 22.57
21:00:00 ATUS 18.71
21:00:00 ATVI 46.24
21:00:00 ATXI 6.14
21:00:00 AU 13.8
21:00:00 AUBN 33.64
21:00:00 AUDC 14.75
21:00:00 AUMN 0.35
21:00:00 AUO 3.94
21:00:00 AUPH 6.36
21:00:00 AUTL 27.02
21:00:00 AUY 2.78
21:00:00 AVA 41.52
21:00:00 AVAL 6.82
21:00:00 AVAV 74.45
21:00:00 AVB 190.85
21:00:00 AVCO 5.52
21:00:00 AVD 17.38
21:00:00 AVDL 2.79
21:00:00 AVEO 1.78
21:00:00 AVGO 270.52
21:00:00 AVGR 0.33
21:00:00 AVID 4.62
21:00:00 AVLR 39.61
21:00:00 AVNS 45.27
21:00:00 AVNW 13.76
21:00:00 AVP 1.88
21:00:00 AVRO 12.9
21:00:00 AVT 41.08
21:00:00 AVX 17.72
21:00:00 AVXL 1.86
21:00:00 AVY 102.19
21:00:00 AVYA 16.96
21:00:00 AWF 11.38
21:00:00 AWI 66.44
21:00:00 AWK 93.87
21:00:00 AWP 5.71
21:00:00 AWR 65.7
21:00:00 AWSM 2.62
21:00:00 AX 30.74
21:00:00 AXAS 1.17
21:00:00 AXDX 18.25
21:00:00 AXE 59.45
21:00:00 AXGN 16.26
21:00:00 AXL 14.51
21:00:00 AXNX 14.18
21:00:00 AXON 1.02
21:00:00 AXP 102.47
21:00:00 AXR 6.33
21:00:00 AXS 55.43
21:00:00 AXS-E 23.43
21:00:00 AXSM 8.38
21:00:00 AXTA 25.71
21:00:00 AXTI 4.1
21:00:00 AY 18.0
21:00:00 AYI 118.3
21:00:00 AYR 20.78
21:00:00 AYTU 1.19
21:00:00 AYX 70.57
21:00:00 AZN 35.98
21:00:00 AZO 843.28
21:00:00 AZPN 96.09
21:00:00 AZRX 2.07
21:00:00 AZUL 29.0
21:00:00 AZZ 44.69
21:00:00 B 58.45
21:00:00 BA 387.86
21:00:00 BAB 29.56
21:00:00 BABA 166.56
21:00:00 BABY 33.56
21:00:00 BAC 29.05
21:00:00 BAC-B 26.19
21:00:00 BAC-Y 25.8
21:00:00 BAH 48.28
21:00:00 BAK 27.94
21:00:00 BAM 42.39
21:00:00 BANC 14.86
21:00:00 BANC-E 25.6
21:00:00 BAND 44.32
21:00:00 BANF 53.67
21:00:00 BANR 54.79
21:00:00 BANX 20.86
21:00:00 BAP 236.45
21:00:00 BAS 4.82
21:00:00 BATRA 26.89
21:00:00 BATRK 26.82
21:00:00 BAX 71.61
21:00:00 BB 8.12
21:00:00 BBBY 14.64
21:00:00 BBC 24.55
21:00:00 BBCA 23.34
21:00:00 BBCP 7.78
21:00:00 BBD 11.56
21:00:00 BBDC 9.88
21:00:00 BBEU 22.71
21:00:00 BBGI 4.64
21:00:00 BBH 125.57
21:00:00 BBK 14.1
21:00:00 BBL 44.48
21:00:00 BBN 21.52
21:00:00 BBSI 63.12
21:00:00 BBT 48.95
21:00:00 BBT-D 25.69
21:00:00 BBT-F 24.33
21:00:00 BBT-H 26.11
21:00:00 BBU 31.78
21:00:00 BBVA 6.06
21:00:00 BBX 6.12
21:00:00 BBY 58.99
21:00:00 BC 50.77
21:00:00 BCBP 11.55
21:00:00 BCC 26.8
21:00:00 BCE 43.1
21:00:00 BCEI 23.43
21:00:00 BCH 31.18
21:00:00 BCML 21.61
21:00:00 BCO 73.41
21:00:00 BCOR 29.01
21:00:00 BCOV 7.61
21:00:00 BCPC 81.97
21:00:00 BCRH 6.48
21:00:00 BCRX 8.65
21:00:00 BCS 8.48
21:00:00 BCSF 19.59
21:00:00 BCV 20.89
21:00:00 BCX 7.94
21:00:00 BDC 52.49
21:00:00 BDC-B 71.66
21:00:00 BDGE 30.6
21:00:00 BDJ 8.42
21:00:00 BDN 15.19
21:00:00 BDSI 4.5
21:00:00 BDX 245.5
21:00:00 BDXA 61.28
21:00:00 BE 9.22
21:00:00 BEAT 69.77
21:00:00 BECN 36.52
21:00:00 BEDU 10.23
21:00:00 BEL 24.9
21:00:00 BELFA 19.12
21:00:00 BELFB 22.98
21:00:00 BEN 29.19
21:00:00 BEP 29.03
21:00:00 BERY 50.68
21:00:00 BF.A 46.85
21:00:00 BF.B 46.47
21:00:00 BFAM 113.9
21:00:00 BFC 51.19
21:00:00 BFIN 15.19
21:00:00 BFK 12.84
21:00:00 BFR 13.58
21:00:00 BFS 53.39
21:00:00 BFST 23.21
21:00:00 BG 54.47
21:00:00 BGB 14.22
21:00:00 BGCP 6.13
21:00:00 BGFV 3.38
21:00:00 BGG 12.78
21:00:00 BGH 17.34
21:00:00 BGIO 8.73
21:00:00 BGNE 126.44
21:00:00 BGR 11.67
21:00:00 BGS 25.66
21:00:00 BGSF 24.39
21:00:00 BGT 12.14
21:00:00 BGY 5.38
21:00:00 BH 131.0
21:00:00 BHB 23.67
21:00:00 BHBK 23.53
21:00:00 BHC 24.09
21:00:00 BHE 24.83
21:00:00 BHF 36.99
21:00:00 BHFAL 24.94
21:00:00 BHGE 23.97
21:00:00 BHK 12.9
21:00:00 BHLB 27.85
21:00:00 BHP 50.77
21:00:00 BHR 10.86
21:00:00 BHVN 38.13
21:00:00 BIB 52.43
21:00:00 BID 38.96
21:00:00 BIDU 169.24
21:00:00 BIF 10.7
21:00:00 BIG 31.12
21:00:00 BIIB 327.03
21:00:00 BIL 91.62
21:00:00 BILI 17.84
21:00:00 BIO 244.47
21:00:00 BIOC 1.92
21:00:00 BIOL 1.9
21:00:00 BIP 38.71
21:00:00 BIS 18.15
21:00:00 BITA 18.87
21:00:00 BIV 82.21
21:00:00 BJ 26.62
21:00:00 BJRI 51.45
21:00:00 BK 52.48
21:00:00 BKCC 6.13
21:00:00 BKD 8.25
21:00:00 BKE 17.4
21:00:00 BKEP 2.21
21:00:00 BKEPP 5.87
21:00:00 BKH 66.85
21:00:00 BKI 48.73
21:00:00 BKLN 22.46
21:00:00 BKNG 1820.86
21:00:00 BKS 5.81
21:00:00 BKU 34.0
21:00:00 BL 45.06
21:00:00 BLCM 3.11
21:00:00 BLCN 21.3
21:00:00 BLD 49.89
21:00:00 BLDP 3.43
21:00:00 BLDR 12.96
21:00:00 BLFS 13.08
21:00:00 BLHY 23.68
21:00:00 BLK 407.78
21:00:00 BLKB 70.48
21:00:00 BLL 51.23
21:00:00 BLMN 19.02
21:00:00 BLMT 32.92
21:00:00 BLNK 2.4
21:00:00 BLPH 0.7
21:00:00 BLUE 129.97
21:00:00 BLV 88.28
21:00:00 BMA 57.0
21:00:00 BMCH 16.89
21:00:00 BME 39.41
21:00:00 BMI 52.14
21:00:00 BMO 74.14
21:00:00 BMRA 2.46
21:00:00 BMRC 42.27
21:00:00 BMRN 96.91
21:00:00 BMS 48.41
21:00:00 BMTC 37.27
21:00:00 BMY 48.84
21:00:00 BNCL 15.56
21:00:00 BND 79.72
21:00:00 BNDX 54.74
21:00:00 BNED 5.68
21:00:00 BNFT 54.19
21:00:00 BNO 17.43
21:00:00 BNS 56.67
21:00:00 BOCH 11.0
21:00:00 BOE 10.26
21:00:00 BOH 77.58
21:00:00 BOIL 24.76
21:00:00 BOKF 85.01
21:00:00 BOKFL 24.08
21:00:00 BOLD 23.9
21:00:00 BOMN 24.82
21:00:00 BOOM 34.66
21:00:00 BOOT 23.25
21:00:00 BOTZ 18.26
21:00:00 BOX 20.32
21:00:00 BOXL 2.57
21:00:00 BP 40.68
21:00:00 BPFH 11.71
21:00:00 BPI 7.94
21:00:00 BPL 30.52
21:00:00 BPMC 70.86
21:00:00 BPMP 16.35
21:00:00 BPOP 55.01
21:00:00 BPOPN 26.0
21:00:00 BPR 18.03
21:00:00 BPRN 29.85
21:00:00 BPTH 2.02
21:00:00 BPY 17.91
21:00:00 BR 100.61
21:00:00 BRAC 10.15
21:00:00 BRC 44.11
21:00:00 BREW 16.33
21:00:00 BRFS 6.44
21:00:00 BRID 27.56
21:00:00 BRK.B 205.85
21:00:00 BRKL 15.02
21:00:00 BRKR 35.27
21:00:00 BRKS 30.81
21:00:00 BRO 26.71
21:00:00 BRS 3.63
21:00:00 BRSS 29.75
21:00:00 BRX 17.06
21:00:00 BRY 11.7
21:00:00 BRZU 38.67
21:00:00 BSAC 31.97
21:00:00 BSBR 13.1
21:00:00 BSCK 21.1
21:00:00 BSD 12.59
21:00:00 BSET 19.25
21:00:00 BSGM 4.27
21:00:00 BSIG 12.36
21:00:00 BSJK 23.92
21:00:00 BSJL 24.43
21:00:00 BSJM 24.18
21:00:00 BSMX 7.46
21:00:00 BSRR 26.55
21:00:00 BST 30.4
21:00:00 BSTC 64.17
21:00:00 BSTI 4.74
21:00:00 BSV 78.91
21:00:00 BSVN 15.58
21:00:00 BSX 37.46
21:00:00 BT 15.44
21:00:00 BTA 11.53
21:00:00 BTAI 5.49
21:00:00 BTE 1.69
21:00:00 BTG 3.09
21:00:00 BTI 34.55
21:00:00 BTU 36.17
21:00:00 BTX 1.43
21:00:00 BUD 74.92
21:00:00 BURL 169.92
21:00:00 BUSE 25.42
21:00:00 BV 14.43
21:00:00 BVN 15.37
21:00:00 BVSN 1.72
21:00:00 BW 0.49
21:00:00 BWA 40.48
21:00:00 BWB 11.23
21:00:00 BWFG 29.04
21:00:00 BWX 28.0
21:00:00 BWXT 45.98
21:00:00 BX 32.99
21:00:00 BXC 27.62
21:00:00 BXE 0.5
21:00:00 BXG 12.81
21:00:00 BXMT 34.09
21:00:00 BXP 130.03
21:00:00 BXS 29.3
21:00:00 BY 18.57
21:00:00 BYD 26.6
21:00:00 BYFC 1.37
21:00:00 BYM 12.98
21:00:00 BYSI 17.69
21:00:00 BZH 12.01
21:00:00 BZQ 25.7
21:00:00 BZUN 34.36
21:00:00 C 64.22
21:00:00 C-K 26.75
21:00:00 C-S 26.15
21:00:00 CAAP 7.0
21:00:00 CABO 852.45
21:00:00 CAC 39.88
21:00:00 CACC 414.0
21:00:00 CACI 158.44
21:00:00 CADE 19.13
21:00:00 CAE 21.42
21:00:00 CAG 21.45
21:00:00 CAH 48.69
21:00:00 CAI 24.56
21:00:00 CAJ 29.01
21:00:00 CAKE 45.11
21:00:00 CAL 29.66
21:00:00 CALM 42.43
21:00:00 CALX 10.68
21:00:00 CAMP 14.23
21:00:00 CAMT 7.05
21:00:00 CANF 1.2
21:00:00 CAPE 120.57
21:00:00 CAPR 0.51
21:00:00 CAR 26.7
21:00:00 CARA 15.05
21:00:00 CARB 28.06
21:00:00 CARG 41.6
21:00:00 CARO 34.61
21:00:00 CARS 26.96
21:00:00 CART 8.03
21:00:00 CARZ 34.16
21:00:00 CASA 11.68
21:00:00 CASH 23.84
21:00:00 CASI 3.5
21:00:00 CASS 50.94
21:00:00 CASY 129.41
21:00:00 CAT 130.01
21:00:00 CATM 28.55
21:00:00 CATO 14.78
21:00:00 CATS 11.59
21:00:00 CATY 37.15
21:00:00 CAW 2.33
21:00:00 CB 132.53
21:00:00 CBAT 1.12
21:00:00 CBAY 8.67
21:00:00 CBB 8.18
21:00:00 CBD 26.5
21:00:00 CBFV 24.12
21:00:00 CBH 8.81
21:00:00 CBIO 8.55
21:00:00 CBL 2.39
21:00:00 CBLK 15.14
21:00:00 CBM 44.51
21:00:00 CBMG 17.53
21:00:00 CBNK 11.49
21:00:00 CBOE 93.18
21:00:00 CBPO 78.11
21:00:00 CBPX 25.87
21:00:00 CBRE 45.23
21:00:00 CBRL 165.97
21:00:00 CBS 49.41
21:00:00 CBSH 60.57
21:00:00 CBSHP 25.73
21:00:00 CBT 47.53
21:00:00 CBTX 31.74
21:00:00 CBU 60.33
21:00:00 CBZ 19.58
21:00:00 CC 36.23
21:00:00 CCB 15.31
21:00:00 CCBG 23.86
21:00:00 CCC 10.43
21:00:00 CCCL 1.85
21:00:00 CCD 19.26
21:00:00 CCEP 46.15
21:00:00 CCF 96.08
21:00:00 CCI 115.5
21:00:00 CCJ 12.04
21:00:00 CCK 49.58
21:00:00 CCL 57.47
21:00:00 CCLP 2.64
21:00:00 CCMP 101.88
21:00:00 CCNE 25.68
21:00:00 CCO 5.4
21:00:00 CCOI 47.18
21:00:00 CCRN 9.45
21:00:00 CCS 22.42
21:00:00 CCU 27.19
21:00:00 CCXI 12.34
21:00:00 CDAY 40.69
21:00:00 CDE 5.03
21:00:00 CDEV 13.44
21:00:00 CDK 48.53
21:00:00 CDLX 17.32
21:00:00 CDMO 3.76
21:00:00 CDNA 26.81
21:00:00 CDNS 47.5
21:00:00 CDR 3.47
21:00:00 CDR-B 24.9
21:00:00 CDR-C 19.66
21:00:00 CDTX 2.84
21:00:00 CDW 82.86
21:00:00 CDXC 3.26
21:00:00 CDXS 17.67
21:00:00 CDZI 10.2
21:00:00 CE 97.91
21:00:00 CECE 6.9
21:00:00 CECO 12.81
21:00:00 CEF 12.98
21:00:00 CEFL 13.76
21:00:00 CEI 0.47
21:00:00 CEIX 35.04
21:00:00 CEL 5.08
21:00:00 CELC 22.11
21:00:00 CELG 87.92
21:00:00 CELH 3.79
21:00:00 CEM 12.29
21:00:00 CEMI 6.97
21:00:00 CEN 8.2
21:00:00 CENT 39.3
21:00:00 CENTA 35.56
21:00:00 CENX 8.95
21:00:00 CEO 165.14
21:00:00 CEPU 10.33
21:00:00 CEQP 32.86
21:00:00 CERC 5.15
21:00:00 CERN 54.52
21:00:00 CERS 5.68
21:00:00 CET 26.29
21:00:00 CETV 3.07
21:00:00 CETX 0.75
21:00:00 CEV 11.44
21:00:00 CEVA 28.27
21:00:00 CF 43.06
21:00:00 CFBI 10.63
21:00:00 CFBK 12.96
21:00:00 CFFAU 10.1
21:00:00 CFFI 49.82
21:00:00 CFFN 13.0
21:00:00 CFG 34.61
21:00:00 CFG-D 25.45
21:00:00 CFMS 0.55
21:00:00 CFR 99.21
21:00:00 CFRX 0.51
21:00:00 CFX 24.95
21:00:00 CG 18.01
21:00:00 CGBD 14.84
21:00:00 CGC 47.97
21:00:00 CGIX 0.25
21:00:00 CGNX 44.65
21:00:00 CGO 11.57
21:00:00 CHA 54.96
21:00:00 CHAD 36.35
21:00:00 CHCO 72.27
21:00:00 CHCT 32.26
21:00:00 CHD 63.13
21:00:00 CHDN 90.83
21:00:00 CHE 296.8
21:00:00 CHEF 32.49
21:00:00 CHEK 3.54
21:00:00 CHFC 44.59
21:00:00 CHGG 34.6
21:00:00 CHH 78.73
21:00:00 CHI 10.25
21:00:00 CHIX 16.1
21:00:00 CHK 2.89
21:00:00 CHKP 111.05
21:00:00 CHL 52.57
21:00:00 CHMG 42.11
21:00:00 CHMI 18.51
21:00:00 CHRA 7.29
21:00:00 CHRS 13.01
21:00:00 CHRW 86.59
21:00:00 CHS 5.76
21:00:00 CHSCL 27.6
21:00:00 CHSCN 26.63
21:00:00 CHSCO 27.89
21:00:00 CHSCP 28.98
21:00:00 CHSP 27.97
21:00:00 CHT 35.02
21:00:00 CHTR 289.56
21:00:00 CHU 11.49
21:00:00 CHUY 22.19
21:00:00 CHW 7.64
21:00:00 CHY 11.0
21:00:00 CI 199.37
21:00:00 CIA 7.22
21:00:00 CIB 43.63
21:00:00 CIBR 25.59
21:00:00 CIEN 37.51
21:00:00 CIF 2.33
21:00:00 CIG 3.73
21:00:00 CIGI 61.95
21:00:00 CIK 2.98
21:00:00 CIM 18.93
21:00:00 CINF 80.05
21:00:00 CIR 27.11
21:00:00 CISN 11.99
21:00:00 CIT 46.58
21:00:00 CIVB 18.93
21:00:00 CIVI 17.66
21:00:00 CJ 15.76
21:00:00 CJNK 25.37
21:00:00 CKH 41.65
21:00:00 CKPT 3.79
21:00:00 CKX 10.28
21:00:00 CL 63.83
21:00:00 CLAR 11.19
21:00:00 CLB 68.1
21:00:00 CLBK 14.68
21:00:00 CLBS 4.91
21:00:00 CLCT 13.57
21:00:00 CLD 0.41
21:00:00 CLDR 13.13
21:00:00 CLDT 20.05
21:00:00 CLDX 0.41
21:00:00 CLF 10.78
21:00:00 CLFD 12.07
21:00:00 CLGX 36.41
21:00:00 CLH 59.63
21:00:00 CLI 20.21
21:00:00 CLIR 1.22
21:00:00 CLLS 16.83
21:00:00 CLM 12.06
21:00:00 CLNC 16.47
21:00:00 CLNE 1.89
21:00:00 CLNY 5.83
21:00:00 CLNY-B 25.04
21:00:00 CLNY-J 20.91
21:00:00 CLPR 13.01
