Time Symbol VWAP
16:00:00 AMP 118.52
16:00:00 AMPE 0.48
16:00:00 AMPH 22.16
16:00:00 AMR 0.99
16:00:00 AMRC 14.91
16:00:00 AMRN 16.97
16:00:00 AMRS 2.77
16:00:00 AMRX 12.02
16:00:00 AMSC 12.8
16:00:00 AMSF 59.32
16:00:00 AMSWA 11.05
16:00:00 AMT 170.26
16:00:00 AMTB 14.01
16:00:00 AMTBB 12.45
16:00:00 AMTD 55.64
16:00:00 AMWD 67.05
16:00:00 AMX 15.72
16:00:00 AMZA 5.87
16:00:00 AMZN 1642.85
16:00:00 AN 37.28
16:00:00 ANAB 63.17
16:00:00 ANAT 137.52
16:00:00 ANDE 34.48
16:00:00 ANDX 35.49
16:00:00 ANET 206.9
16:00:00 ANF 21.24
16:00:00 ANGI 16.12
16:00:00 ANGL 27.91
16:00:00 ANGO 20.65
16:00:00 ANH 4.47
16:00:00 ANIK 37.36
16:00:00 ANIP 53.5
16:00:00 ANIX 5.21
16:00:00 ANSS 160.1
16:00:00 ANTM 299.79
16:00:00 ANY 2.67
16:00:00 AOA 51.12
16:00:00 AOBC 11.93
16:00:00 AOD 8.08
16:00:00 AOK 33.44
16:00:00 AON 153.04
16:00:00 AOS 47.18
16:00:00 AOSL 11.63
16:00:00 AP 3.48
16:00:00 APA 33.1
16:00:00 APAM 22.61
16:00:00 APC 46.93
16:00:00 APD 163.28
16:00:00 APDN 0.48
16:00:00 APEI 29.42
16:00:00 APH 86.96
16:00:00 APHA 7.67
16:00:00 APHB 0.25
16:00:00 APLE 16.23
16:00:00 APLS 13.07
16:00:00 APM 12.65
16:00:00 APO 27.63
16:00:00 APOG 33.5
16:00:00 APPF 60.16
16:00:00 APPN 31.54
16:00:00 APPS 2.21
16:00:00 APRN 1.46
16:00:00 APTV 72.59
16:00:00 APTX 5.34
16:00:00 APU 30.12
16:00:00 APY 34.08
16:00:00 APYX 8.7
16:00:00 AQMS 2.18
16:00:00 AQNA 26.01
16:00:00 AQST 7.12
16:00:00 AQUA 10.55
16:00:00 AR 10.3
16:00:00 ARA 11.99
16:00:00 ARAV 3.75
16:00:00 ARAY 4.4
16:00:00 ARCB 40.45
16:00:00 ARCC 16.15
16:00:00 ARCE 24.9
16:00:00 ARCH 86.13
16:00:00 ARCO 8.78
16:00:00 ARD 11.75
16:00:00 ARDS 8.61
16:00:00 ARDX 2.06
16:00:00 ARE 129.31
16:00:00 ARES 20.75
16:00:00 AREX 0.95
16:00:00 ARGO 64.9
16:00:00 ARGX 101.91
16:00:00 ARI 17.91
16:00:00 ARKK 41.53
16:00:00 ARKQ 31.98
16:00:00 ARKW 47.74
16:00:00 ARLO 6.94
16:00:00 ARLP 19.28
16:00:00 ARMK 32.44
16:00:00 ARNA 44.14
16:00:00 ARNC 18.61
16:00:00 AROC 9.54
16:00:00 AROW 31.48
16:00:00 ARPO 4.11
16:00:00 ARQL 3.41
16:00:00 ARR 21.16
16:00:00 ARRS 31.28
16:00:00 ARRY 18.1
16:00:00 ARTNA 34.55
16:00:00 ARVN 17.32
16:00:00 ARW 74.75
16:00:00 ARWR 13.41
16:00:00 ASA 10.0
16:00:00 ASB 22.09
16:00:00 ASC 5.63
16:00:00 ASFI 4.25
16:00:00 ASG 4.86
16:00:00 ASGN 61.28
16:00:00 ASH 76.53
16:00:00 ASHR 23.72
16:00:00 ASIX 30.79
16:00:00 ASM 0.61
16:00:00 ASMB 21.48
16:00:00 ASML 174.26
16:00:00 ASNA 2.45
16:00:00 ASND 70.39
16:00:00 ASPN 2.7
16:00:00 ASPS 22.74
16:00:00 ASPU 4.71
16:00:00 ASR 180.15
16:00:00 ASRT 4.17
16:00:00 ASTC 5.01
16:00:00 ASTE 36.2
16:00:00 ASUR 5.52
16:00:00 ASX 3.88
16:00:00 ASYS 4.82
16:00:00 AT 2.46
16:00:00 ATAX 6.48
16:00:00 ATEN 6.58
16:00:00 ATGE 49.02
16:00:00 ATH 42.3
16:00:00 ATHM 71.07
16:00:00 ATHN 134.58
16:00:00 ATHX 1.56
16:00:00 ATI 26.6
16:00:00 ATKR 22.1
16:00:00 ATMP 19.87
16:00:00 ATNI 73.18
16:00:00 ATNX 11.22
16:00:00 ATO 95.1
16:00:00 ATOM 3.97
16:00:00 ATR 98.18
16:00:00 ATRA 34.76
16:00:00 ATRC 29.71
16:00:00 ATRI 777.07
16:00:00 ATRO 30.68
16:00:00 ATRS 2.97
16:00:00 ATSG 23.63
16:00:00 ATTO 3.84
16:00:00 ATTU 24.2
16:00:00 ATU 22.53
16:00:00 ATUS 18.66
16:00:00 ATVI 45.68
16:00:00 ATXI 5.99
16:00:00 AU 13.61
16:00:00 AUDC 14.69
16:00:00 AUMN 0.34
16:00:00 AUO 3.95
16:00:00 AUPH 6.34
16:00:00 AUTL 27.6
16:00:00 AUTO 3.11
16:00:00 AUY 2.72
16:00:00 AVA 41.32
16:00:00 AVAV 74.7
16:00:00 AVB 191.28
16:00:00 AVCO 5.33
16:00:00 AVDL 2.7
16:00:00 AVEO 1.76
16:00:00 AVGO 268.45
16:00:00 AVGR 0.31
16:00:00 AVID 4.54
16:00:00 AVK 13.91
16:00:00 AVLR 39.58
16:00:00 AVNS 44.7
16:00:00 AVNW 13.8
16:00:00 AVP 1.93
16:00:00 AVRO 12.7
16:00:00 AVT 40.52
16:00:00 AVY 102.71
16:00:00 AVYA 16.55
16:00:00 AWF 11.28
16:00:00 AWI 66.29
16:00:00 AWK 93.33
16:00:00 AWP 5.69
16:00:00 AWR 65.42
16:00:00 AWSM 2.74
16:00:00 AX 29.99
16:00:00 AXAS 1.2
16:00:00 AXDX 18.51
16:00:00 AXE 59.86
16:00:00 AXGN 16.15
16:00:00 AXJL 65.12
16:00:00 AXL 14.4
16:00:00 AXNX 14.24
16:00:00 AXP 100.99
16:00:00 AXS 54.98
16:00:00 AXSM 7.94
16:00:00 AXTA 26.09
16:00:00 AXTI 3.97
16:00:00 AY 18.39
16:00:00 AYI 119.05
16:00:00 AYR 20.47
16:00:00 AYX 70.03
16:00:00 AZN 36.02
16:00:00 AZO 841.59
16:00:00 AZPN 94.99
16:00:00 AZRE 10.94
16:00:00 AZUL 28.39
16:00:00 B 57.94
16:00:00 BA 389.08
16:00:00 BABA 165.33
16:00:00 BABY 33.24
16:00:00 BAC 29.18
16:00:00 BAC-B 26.09
16:00:00 BAC-C 26.32
16:00:00 BAC-E 21.35
16:00:00 BAH 48.15
16:00:00 BAK 27.9
16:00:00 BAM 41.95
16:00:00 BANC 14.92
16:00:00 BAND 44.0
16:00:00 BANF 53.54
16:00:00 BANR 54.66
16:00:00 BAP 237.05
16:00:00 BAS 4.65
16:00:00 BATRA 27.0
16:00:00 BATRK 26.8
16:00:00 BAX 70.75
16:00:00 BB 8.05
16:00:00 BBBY 14.58
16:00:00 BBCP 8.13
16:00:00 BBD 11.35
16:00:00 BBEU 22.54
16:00:00 BBGI 4.82
16:00:00 BBJP 22.34
16:00:00 BBL 43.91
16:00:00 BBN 21.65
16:00:00 BBRE 79.98
16:00:00 BBSI 62.55
16:00:00 BBT 48.96
16:00:00 BBT-E 25.15
16:00:00 BBT-H 25.91
16:00:00 BBVA 6.01
16:00:00 BBX 6.1
16:00:00 BBY 58.67
16:00:00 BC 50.22
16:00:00 BC-A 25.33
16:00:00 BCBP 11.48
16:00:00 BCC 26.68
16:00:00 BCE 42.93
16:00:00 BCEI 23.13
16:00:00 BCO 71.78
16:00:00 BCOR 28.88
16:00:00 BCPC 81.66
16:00:00 BCRH 6.46
16:00:00 BCRX 8.64
16:00:00 BCS 8.44
16:00:00 BCSF 19.74
16:00:00 BCX 7.91
16:00:00 BDC 52.68
16:00:00 BDGE 30.84
16:00:00 BDJ 8.34
16:00:00 BDN 15.25
16:00:00 BDSI 4.47
16:00:00 BDX 242.98
16:00:00 BDXA 60.85
16:00:00 BE 9.38
16:00:00 BEAT 69.36
16:00:00 BECN 36.55
16:00:00 BEDU 10.2
16:00:00 BEL 24.88
16:00:00 BELFB 22.74
16:00:00 BEN 29.02
16:00:00 BEP 29.15
16:00:00 BERY 50.55
16:00:00 BF.A 46.53
16:00:00 BF.B 46.07
16:00:00 BFAM 114.22
16:00:00 BFIN 15.16
16:00:00 BFR 13.36
16:00:00 BFS 53.19
16:00:00 BFST 23.24
16:00:00 BG 54.12
16:00:00 BGCP 6.12
16:00:00 BGG 12.4
16:00:00 BGH 17.16
16:00:00 BGNE 122.37
16:00:00 BGS 26.52
16:00:00 BGSF 24.01
16:00:00 BGX 14.87
16:00:00 BGY 5.37
16:00:00 BH 131.63
16:00:00 BHBK 23.37
16:00:00 BHC 23.96
16:00:00 BHE 24.58
16:00:00 BHF 36.68
16:00:00 BHFAL 24.82
16:00:00 BHGE 23.81
16:00:00 BHLB 27.8
16:00:00 BHP 50.02
16:00:00 BHR 10.9
16:00:00 BHR-B 18.0
16:00:00 BHVN 38.94
16:00:00 BIB 50.76
16:00:00 BIBL 25.26
16:00:00 BID 38.97
16:00:00 BIDU 166.22
16:00:00 BIG 31.45
16:00:00 BIIB 324.07
16:00:00 BILI 18.04
16:00:00 BIO 241.96
16:00:00 BIOC 1.81
16:00:00 BIOS 3.59
16:00:00 BIT 16.32
16:00:00 BITA 18.79
16:00:00 BIV 81.93
16:00:00 BJ 26.49
16:00:00 BJRI 52.39
16:00:00 BK 52.2
16:00:00 BK-C 24.3
16:00:00 BKCC 6.12
16:00:00 BKD 8.04
16:00:00 BKE 17.28
16:00:00 BKEP 2.24
16:00:00 BKEPP 5.75
16:00:00 BKF 40.78
16:00:00 BKH 66.18
16:00:00 BKI 48.45
16:00:00 BKLN 22.45
16:00:00 BKNG 1812.14
16:00:00 BKS 5.87
16:00:00 BKT 5.82
16:00:00 BKU 34.1
16:00:00 BKYI 1.39
16:00:00 BL 44.87
16:00:00 BLBD 19.55
16:00:00 BLCM 3.12
16:00:00 BLD 49.08
16:00:00 BLDP 3.57
16:00:00 BLDR 12.78
16:00:00 BLFS 13.11
16:00:00 BLIN 0.26
16:00:00 BLK 405.23
16:00:00 BLKB 69.48
16:00:00 BLL 51.61
16:00:00 BLMN 19.27
16:00:00 BLMT 33.11
16:00:00 BLNK 2.2
16:00:00 BLPH 0.68
16:00:00 BLUE 126.9
16:00:00 BLV 88.07
16:00:00 BMA 57.51
16:00:00 BMCH 16.69
16:00:00 BMI 51.82
16:00:00 BMO 73.76
16:00:00 BMRC 43.7
16:00:00 BMRN 94.19
16:00:00 BMS 48.2
16:00:00 BMY 48.52
16:00:00 BND 79.56
16:00:00 BNDX 54.69
16:00:00 BNFT 54.05
16:00:00 BNS 56.47
16:00:00 BNSO 2.4
16:00:00 BOE 10.2
16:00:00 BOH 77.91
16:00:00 BOKF 85.11
16:00:00 BOKFL 24.01
16:00:00 BOLD 22.63
16:00:00 BOMN 25.07
16:00:00 BOND 103.47
16:00:00 BOOM 34.62
16:00:00 BOOT 23.08
16:00:00 BOTZ 18.06
16:00:00 BOX 19.9
16:00:00 BOXL 2.57
16:00:00 BP 40.42
16:00:00 BPFH 11.68
16:00:00 BPI 7.91
16:00:00 BPL 30.09
16:00:00 BPMC 69.69
16:00:00 BPMP 16.1
16:00:00 BPMX 0.1
16:00:00 BPOP 55.2
16:00:00 BPOPN 25.71
16:00:00 BPR 17.86
16:00:00 BPRAP 23.12
16:00:00 BPT 24.04
16:00:00 BPTH 2.04
16:00:00 BPY 17.75
16:00:00 BR 99.47
16:00:00 BRC 43.68
16:00:00 BREW 16.24
16:00:00 BRFS 6.38
16:00:00 BRG 10.4
16:00:00 BRK.B 204.31
16:00:00 BRKL 14.83
16:00:00 BRKR 34.42
16:00:00 BRKS 30.26
16:00:00 BRO 26.6
16:00:00 BRS 3.67
16:00:00 BRSS 29.11
16:00:00 BRT 12.64
16:00:00 BRX 17.07
16:00:00 BRY 11.64
16:00:00 BRZU 36.55
16:00:00 BSAC 31.79
16:00:00 BSBR 12.51
16:00:00 BSCO 20.24
16:00:00 BSCP 19.98
16:00:00 BSET 19.27
16:00:00 BSGM 4.33
16:00:00 BSIG 12.38
16:00:00 BSMX 7.4
16:00:00 BSRR 26.98
16:00:00 BST 29.95
16:00:00 BSTC 65.12
16:00:00 BSTI 4.7
16:00:00 BSV 78.78
16:00:00 BSVN 15.15
16:00:00 BSX 37.15
16:00:00 BT 15.31
16:00:00 BTE 1.66
16:00:00 BTG 3.03
16:00:00 BTI 34.33
16:00:00 BTO 33.93
16:00:00 BTT 21.7
16:00:00 BTU 35.6
16:00:00 BTX 1.5
16:00:00 BTZ 11.74
16:00:00 BUD 74.51
16:00:00 BUI 20.4
16:00:00 BURL 169.15
16:00:00 BUSE 25.9
16:00:00 BV 14.56
16:00:00 BVN 15.46
16:00:00 BVSN 1.51
16:00:00 BW 0.5
16:00:00 BWA 40.17
16:00:00 BWB 11.09
16:00:00 BWFG 28.9
16:00:00 BWX 27.82
16:00:00 BWXT 45.74
16:00:00 BX 32.9
16:00:00 BXC 27.39
16:00:00 BXG 12.87
16:00:00 BXMT 34.1
16:00:00 BXP 129.76
16:00:00 BXS 29.06
16:00:00 BY 18.65
16:00:00 BYD 26.4
16:00:00 BYSI 18.05
16:00:00 BZH 11.53
16:00:00 BZUN 34.59
16:00:00 C 63.23
16:00:00 C-J 26.75
16:00:00 C-K 26.73
16:00:00 C-N 26.28
16:00:00 C-S 26.19
16:00:00 CAAP 7.01
16:00:00 CABO 869.75
16:00:00 CAC 40.01
16:00:00 CACC 405.62
16:00:00 CACI 156.95
16:00:00 CADC 4.31
16:00:00 CADE 18.94
16:00:00 CAE 21.28
16:00:00 CAG 21.43
16:00:00 CAH 48.93
16:00:00 CAI 24.55
16:00:00 CAKE 45.42
16:00:00 CAL 29.56
16:00:00 CALA 4.24
16:00:00 CALM 42.66
16:00:00 CALX 10.64
16:00:00 CAMP 14.09
16:00:00 CAMT 6.99
16:00:00 CANE 7.41
16:00:00 CANF 1.23
16:00:00 CAPL 17.47
16:00:00 CAR 26.3
16:00:00 CARA 14.89
16:00:00 CARB 27.92
16:00:00 CARG 40.81
16:00:00 CARO 34.97
16:00:00 CARS 27.75
16:00:00 CARV 4.23
16:00:00 CASA 11.75
16:00:00 CASH 23.69
16:00:00 CASI 3.32
16:00:00 CASM 1.69
16:00:00 CASS 51.02
16:00:00 CASY 129.61
16:00:00 CAT 127.2
16:00:00 CATB 6.0
16:00:00 CATM 28.06
16:00:00 CATO 15.01
16:00:00 CATS 12.73
16:00:00 CATY 37.33
16:00:00 CB 131.46
16:00:00 CBAY 8.55
16:00:00 CBB 8.27
16:00:00 CBD 26.01
16:00:00 CBFV 24.33
16:00:00 CBH 8.79
16:00:00 CBIO 8.42
16:00:00 CBL 2.44
16:00:00 CBL-D 14.22
16:00:00 CBL-E 12.99
16:00:00 CBLK 15.49
16:00:00 CBM 44.18
16:00:00 CBMG 17.03
16:00:00 CBOE 94.25
16:00:00 CBPO 78.2
16:00:00 CBPX 25.69
16:00:00 CBRE 44.66
16:00:00 CBRL 167.37
16:00:00 CBS 49.14
16:00:00 CBS.A 49.14
16:00:00 CBSH 60.9
16:00:00 CBT 47.48
16:00:00 CBTX 31.89
16:00:00 CBU 60.22
16:00:00 CC 35.71
16:00:00 CCBG 23.63
16:00:00 CCC 10.4
16:00:00 CCCL 1.82
16:00:00 CCEP 46.15
16:00:00 CCF 96.37
16:00:00 CCI 115.63
16:00:00 CCJ 11.81
16:00:00 CCK 49.49
16:00:00 CCL 56.94
16:00:00 CCM 3.16
16:00:00 CCMP 101.55
16:00:00 CCNE 25.74
16:00:00 CCOI 46.72
16:00:00 CCR 18.16
16:00:00 CCRC 11.25
16:00:00 CCRN 9.36
16:00:00 CCS 22.01
16:00:00 CCU 27.16
16:00:00 CCXI 11.41
16:00:00 CDAY 39.92
16:00:00 CDE 4.94
16:00:00 CDEV 13.16
16:00:00 CDK 49.44
16:00:00 CDLX 17.49
16:00:00 CDMO 3.7
16:00:00 CDNA 26.35
16:00:00 CDNS 46.48
16:00:00 CDR 3.56
16:00:00 CDR-B 24.4
16:00:00 CDTX 2.84
16:00:00 CDW 82.26
16:00:00 CDXC 3.24
16:00:00 CDXS 17.55
16:00:00 CE 96.28
16:00:00 CEA 30.85
16:00:00 CECE 6.7
16:00:00 CECO 12.68
16:00:00 CEFL 13.54
16:00:00 CEI 0.46
16:00:00 CEIX 35.0
16:00:00 CELC 21.88
16:00:00 CELG 87.61
16:00:00 CEMB 48.87
16:00:00 CEMI 7.02
16:00:00 CENT 38.92
16:00:00 CENTA 35.1
16:00:00 CENX 8.87
16:00:00 CEO 164.58
16:00:00 CEPU 10.12
16:00:00 CEQP 32.23
16:00:00 CERN 54.51
16:00:00 CERS 5.73
16:00:00 CETV 3.01
16:00:00 CETX 0.77
16:00:00 CEVA 27.83
16:00:00 CF 42.47
16:00:00 CFBI 10.68
16:00:00 CFFI 50.67
16:00:00 CFFN 13.03
16:00:00 CFG 34.67
16:00:00 CFG-D 25.44
16:00:00 CFMS 0.55
16:00:00 CFR 99.76
16:00:00 CFRX 0.5
16:00:00 CFX 24.76
16:00:00 CG 17.75
16:00:00 CGBD 14.72
16:00:00 CGC 49.0
16:00:00 CGEN 3.58
16:00:00 CGIX 0.25
16:00:00 CGNX 43.56
16:00:00 CHA 54.61
16:00:00 CHAP 7.96
16:00:00 CHCO 72.18
16:00:00 CHCT 32.27
16:00:00 CHD 63.74
16:00:00 CHDN 90.77
16:00:00 CHE 294.87
16:00:00 CHEF 32.87
16:00:00 CHEK 3.93
16:00:00 CHFC 45.28
16:00:00 CHFS 8.24
16:00:00 CHGG 34.39
16:00:00 CHH 78.34
16:00:00 CHI 10.17
16:00:00 CHK 2.88
16:00:00 CHKP 110.99
16:00:00 CHL 52.25
16:00:00 CHMI 18.51
16:00:00 CHN 18.88
16:00:00 CHRA 7.29
16:00:00 CHRS 12.87
16:00:00 CHRW 86.65
16:00:00 CHS 5.81
16:00:00 CHSCL 27.54
16:00:00 CHSCM 25.8
16:00:00 CHSCN 26.64
16:00:00 CHSCO 27.71
16:00:00 CHSCP 29.07
16:00:00 CHSP 28.06
16:00:00 CHTR 290.14
16:00:00 CHU 11.36
16:00:00 CHUY 21.76
16:00:00 CI 196.5
16:00:00 CIA 7.33
16:00:00 CIB 43.22
16:00:00 CIBR 25.28
16:00:00 CIDM 1.0
16:00:00 CIEN 37.19
16:00:00 CIFS 1.01
16:00:00 CIG 3.69
16:00:00 CIGI 61.57
16:00:00 CII 15.12
16:00:00 CIM 18.94
16:00:00 CIM-D 24.88
16:00:00 CINF 79.43
16:00:00 CINR 23.29
16:00:00 CIO 11.4
16:00:00 CIR 26.07
16:00:00 CISN 12.02
16:00:00 CIT 46.41
16:00:00 CIVI 17.68
16:00:00 CIZ 31.47
16:00:00 CJ 15.46
16:00:00 CJJD 2.1
16:00:00 CKH 41.47
16:00:00 CL 63.94
16:00:00 CLAR 11.22
16:00:00 CLB 67.12
16:00:00 CLBK 14.68
16:00:00 CLD 0.35
16:00:00 CLDC 1.23
16:00:00 CLDR 12.92
16:00:00 CLDT 20.26
16:00:00 CLDX 0.38
16:00:00 CLF 10.65
16:00:00 CLGN 5.92
16:00:00 CLGX 35.88
16:00:00 CLH 58.27
16:00:00 CLLS 16.6
16:00:00 CLM 11.96
16:00:00 CLMT 3.37
16:00:00 CLNC 16.3
16:00:00 CLNE 1.9
16:00:00 CLNY 5.88
16:00:00 CLNY-G 21.75
16:00:00 CLNY-H 20.31
16:00:00 CLPS 6.32
16:00:00 CLR 46.06
16:00:00 CLRO 1.95
16:00:00 CLVS 24.67
16:00:00 CLW 33.57
16:00:00 CLX 146.57
16:00:00 CLXT 12.3
16:00:00 CM 84.38
16:00:00 CMA 81.94
16:00:00 CMBS 50.44
16:00:00 CMC 17.29
16:00:00 CMCM 6.7
16:00:00 CMCO 34.29
16:00:00 CMCSA 35.41
16:00:00 CMD 79.37
16:00:00 CME 181.4
16:00:00 CMG 532.14
16:00:00 CMI 145.62
16:00:00 CMO 7.24
16:00:00 CMP 51.5
16:00:00 CMPR 118.01
16:00:00 CMRE 5.03
16:00:00 CMRX 2.27
16:00:00 CMS 51.28
16:00:00 CMTA 12.85
16:00:00 CMTL 24.78
16:00:00 CNA 45.23
16:00:00 CNAT 2.24
16:00:00 CNBKA 76.43
16:00:00 CNC 130.54
16:00:00 CNCE 13.71
16:00:00 CNCR 19.86
16:00:00 CNET 1.5
16:00:00 CNHI 10.04
16:00:00 CNI 83.26
16:00:00 CNK 40.24
16:00:00 CNMD 67.96
16:00:00 CNNE 18.55
16:00:00 CNOB 20.08
16:00:00 CNP 30.17
16:00:00 CNP-B 52.76
16:00:00 CNQ 27.0
16:00:00 CNSL 10.34
16:00:00 CNTY 7.78
16:00:00 CNX 13.35
16:00:00 CNXM 17.33
16:00:00 CNXN 31.98
16:00:00 CODI 14.57
16:00:00 CODX 2.89
16:00:00 COF 79.72
16:00:00 COF-F 26.16
16:00:00 COF-P 25.18
16:00:00 COG 25.63
16:00:00 COHR 110.58
16:00:00 COKE 213.34
16:00:00 COLB 36.7
16:00:00 COLD 28.74
16:00:00 COLL 15.69
