Time Symbol VWAP
19:00:00 AHT-G 20.94
19:00:00 AI 8.64
19:00:00 AIA 59.85
19:00:00 AIG 42.79
19:00:00 AIG+ 7.02
19:00:00 AIMC 29.78
19:00:00 AIMT 22.43
19:00:00 AIN 68.71
19:00:00 AINC 63.45
19:00:00 AINV 14.95
19:00:00 AIQ 14.24
19:00:00 AIR 37.03
19:00:00 AIRG 10.87
19:00:00 AIT 57.79
19:00:00 AIV 49.31
19:00:00 AIZ 95.46
19:00:00 AJG 72.7
19:00:00 AJRD 38.78
19:00:00 AJX 12.84
19:00:00 AJXA 24.32
19:00:00 AKAM 64.24
19:00:00 AKAO 1.7
19:00:00 AKBA 5.69
19:00:00 AKCA 28.52
19:00:00 AKER 1.1
19:00:00 AKP 13.76
19:00:00 AKR 28.42
19:00:00 AKRX 4.04
19:00:00 AKS 2.88
19:00:00 AKTS 7.47
19:00:00 AKTX 2.0
19:00:00 AL 37.87
19:00:00 ALB 79.39
19:00:00 ALBO 25.14
19:00:00 ALCO 30.27
19:00:00 ALDR 13.85
19:00:00 ALDX 8.41
19:00:00 ALE 75.34
19:00:00 ALGN 227.23
19:00:00 ALGT 127.09
19:00:00 ALIM 0.85
19:00:00 ALK 65.16
19:00:00 ALKS 32.46
19:00:00 ALL 87.31
19:00:00 ALL-G 24.83
19:00:00 ALLE 85.26
19:00:00 ALLK 39.18
19:00:00 ALLO 30.22
19:00:00 ALLT 6.75
19:00:00 ALLY 26.63
19:00:00 ALLY-A 26.18
19:00:00 ALNY 79.66
19:00:00 ALOT 19.94
19:00:00 ALRM 62.03
19:00:00 ALSK 1.91
19:00:00 ALSN 48.94
19:00:00 ALT 3.16
19:00:00 ALTM 8.28
19:00:00 ALTR 31.44
19:00:00 ALV 78.34
19:00:00 ALXN 119.75
19:00:00 AM 26.23
19:00:00 AMAG 15.22
19:00:00 AMAL 18.64
19:00:00 AMAT 39.4
19:00:00 AMBA 38.07
19:00:00 AMBC 18.63
19:00:00 AMBR 8.47
19:00:00 AMC 14.09
19:00:00 AMCI 9.68
19:00:00 AMCX 61.97
19:00:00 AMD 22.43
19:00:00 AME 72.22
19:00:00 AMED 129.03
19:00:00 AMEH 18.8
19:00:00 AMG 105.14
19:00:00 AMGN 184.03
19:00:00 AMGP 13.9
19:00:00 AMH 21.94
19:00:00 AMH-D 24.59
19:00:00 AMH-E 23.74
19:00:00 AMH-F 22.69
19:00:00 AMH-H 23.69
19:00:00 AMID 4.12
19:00:00 AMJ 25.3
19:00:00 AMKR 7.93
19:00:00 AMLP 9.95
19:00:00 AMMA 0.23
19:00:00 AMN 64.5
19:00:00 AMNB 32.46
19:00:00 AMOT 41.97
19:00:00 AMP 120.43
19:00:00 AMPH 22.06
19:00:00 AMR 1.02
19:00:00 AMRC 14.98
19:00:00 AMRH 0.23
19:00:00 AMRK 13.09
19:00:00 AMRN 16.86
19:00:00 AMRS 3.09
19:00:00 AMRX 11.95
19:00:00 AMSC 12.9
19:00:00 AMSF 59.41
19:00:00 AMSWA 11.14
19:00:00 AMT 170.27
19:00:00 AMTB 14.02
19:00:00 AMTD 55.67
19:00:00 AMU 15.92
19:00:00 AMWD 67.19
19:00:00 AMX 15.57
19:00:00 AMZN 1658.16
19:00:00 AN 37.37
19:00:00 ANAB 65.07
19:00:00 ANAT 136.85
19:00:00 ANCX 24.26
19:00:00 ANDE 34.44
19:00:00 ANDX 36.05
19:00:00 ANET 208.34
19:00:00 ANF 21.5
19:00:00 ANGI 16.36
19:00:00 ANGL 27.96
19:00:00 ANGO 20.59
19:00:00 ANIK 37.81
19:00:00 ANIP 53.78
19:00:00 ANIX 5.21
19:00:00 ANSS 161.46
19:00:00 ANTM 298.49
19:00:00 AOA 51.28
19:00:00 AOK 33.48
19:00:00 AOM 36.76
19:00:00 AON 153.84
19:00:00 AOR 43.05
19:00:00 AOS 47.47
19:00:00 AOSL 11.56
19:00:00 AP 3.34
19:00:00 APA 33.25
19:00:00 APAM 22.67
19:00:00 APC 47.48
19:00:00 APD 162.76
19:00:00 APDN 0.46
19:00:00 APEI 29.32
19:00:00 APH 87.48
19:00:00 APHA 7.7
19:00:00 APHB 0.25
19:00:00 APLE 16.16
19:00:00 APLS 13.26
19:00:00 APM 12.77
19:00:00 APO 27.31
19:00:00 APOG 33.65
19:00:00 APPF 60.4
19:00:00 APPN 31.61
19:00:00 APPS 2.28
19:00:00 APRN 1.47
19:00:00 APTS 16.02
19:00:00 APTV 73.27
19:00:00 APTX 5.26
19:00:00 APU 30.46
19:00:00 APVO 1.42
19:00:00 APY 34.71
19:00:00 APYX 8.68
19:00:00 AQB 2.23
19:00:00 AQMS 2.25
19:00:00 AQST 7.13
19:00:00 AQUA 10.67
19:00:00 AQXP 2.27
19:00:00 AR 10.4
19:00:00 ARA 12.1
19:00:00 ARAV 3.76
19:00:00 ARAY 4.36
19:00:00 ARC 2.27
19:00:00 ARCB 40.62
19:00:00 ARCC 16.27
19:00:00 ARCE 25.29
19:00:00 ARCH 86.6
19:00:00 ARCI 0.44
19:00:00 ARCO 8.84
19:00:00 ARD 11.77
19:00:00 ARDX 2.09
19:00:00 ARE 129.01
19:00:00 ARES 20.66
19:00:00 ARGD 25.27
19:00:00 ARGX 102.74
19:00:00 ARI 17.98
19:00:00 ARLO 6.94
19:00:00 ARLP 19.53
19:00:00 ARMK 32.52
19:00:00 ARNA 44.09
19:00:00 ARNC 18.79
19:00:00 ARNC- 87.0
19:00:00 AROC 9.7
19:00:00 AROW 31.01
19:00:00 ARPO 4.0
19:00:00 ARQL 3.43
19:00:00 ARR 21.11
19:00:00 ARR-B 24.58
19:00:00 ARRS 31.26
19:00:00 ARRY 18.24
19:00:00 ARTNA 34.48
19:00:00 ARTX 3.5
19:00:00 ARW 74.96
19:00:00 ARWR 13.43
19:00:00 ASA 10.13
19:00:00 ASB 22.04
19:00:00 ASGN 62.07
19:00:00 ASH 76.51
19:00:00 ASHR 23.9
19:00:00 ASIX 31.25
19:00:00 ASLN 3.5
19:00:00 ASMB 21.56
19:00:00 ASML 175.68
19:00:00 ASNA 2.42
19:00:00 ASND 71.27
19:00:00 ASNS 2.69
19:00:00 ASPN 2.72
19:00:00 ASPS 23.03
19:00:00 ASR 178.28
19:00:00 ASRT 4.33
19:00:00 ASRV 4.15
19:00:00 AST 1.0
19:00:00 ASTE 36.59
19:00:00 ASUR 5.4
19:00:00 ASX 3.88
19:00:00 ASYS 4.96
19:00:00 AT 2.48
19:00:00 ATAX 6.48
19:00:00 ATEC 1.53
19:00:00 ATEN 6.65
19:00:00 ATGE 48.81
19:00:00 ATH 42.36
19:00:00 ATHM 70.15
19:00:00 ATHN 134.63
19:00:00 ATHX 1.59
19:00:00 ATI 26.91
19:00:00 ATKR 22.24
19:00:00 ATLO 25.08
19:00:00 ATMP 20.0
19:00:00 ATNI 73.21
19:00:00 ATNX 11.37
19:00:00 ATO 95.29
19:00:00 ATR 98.11
19:00:00 ATRA 35.33
19:00:00 ATRC 29.79
19:00:00 ATRI 775.38
19:00:00 ATRO 30.71
19:00:00 ATRS 2.97
19:00:00 ATSG 23.09
19:00:00 ATTO 3.86
19:00:00 ATTU 24.62
19:00:00 ATU 22.56
19:00:00 ATUS 18.71
19:00:00 ATVI 45.93
19:00:00 ATXI 5.99
19:00:00 AU 13.71
19:00:00 AUDC 14.71
19:00:00 AUG 1.03
19:00:00 AUMN 0.34
19:00:00 AUO 3.92
19:00:00 AUPH 6.37
19:00:00 AUTL 27.06
19:00:00 AUY 2.75
19:00:00 AVA 41.58
19:00:00 AVAL 6.81
19:00:00 AVAV 75.03
19:00:00 AVB 191.1
19:00:00 AVCO 5.52
19:00:00 AVD 17.28
19:00:00 AVDL 2.76
19:00:00 AVEO 1.76
19:00:00 AVGO 271.54
19:00:00 AVGR 0.32
19:00:00 AVK 13.94
19:00:00 AVLR 39.53
19:00:00 AVNS 44.96
19:00:00 AVNW 13.76
19:00:00 AVP 1.91
19:00:00 AVRO 12.94
19:00:00 AVT 40.86
19:00:00 AVX 17.58
19:00:00 AVY 101.47
19:00:00 AVYA 16.75
19:00:00 AWF 11.31
19:00:00 AWI 66.12
19:00:00 AWK 93.99
19:00:00 AWP 5.71
19:00:00 AWR 65.65
19:00:00 AWRE 3.66
19:00:00 AWSM 2.62
19:00:00 AX 30.74
19:00:00 AXAS 1.2
19:00:00 AXDX 18.28
19:00:00 AXE 59.7
19:00:00 AXGN 16.2
19:00:00 AXL 14.38
19:00:00 AXP 102.2
19:00:00 AXS 55.33
19:00:00 AXS-D 23.39
19:00:00 AXS-E 23.32
19:00:00 AXSM 8.25
19:00:00 AXTA 25.74
19:00:00 AXTI 4.07
19:00:00 AY 18.11
19:00:00 AYI 119.31
19:00:00 AYR 20.69
19:00:00 AYTU 1.2
19:00:00 AYX 70.19
19:00:00 AZN 35.75
19:00:00 AZO 840.43
19:00:00 AZPN 95.22
19:00:00 AZRE 10.89
19:00:00 AZRX 2.02
19:00:00 AZUL 28.92
19:00:00 AZZ 44.42
19:00:00 B 58.38
19:00:00 BA 388.46
19:00:00 BABA 166.29
19:00:00 BABY 33.24
19:00:00 BAC 29.38
19:00:00 BAC-L 1292.06
19:00:00 BAH 48.28
19:00:00 BAK 28.12
19:00:00 BAM 42.05
19:00:00 BANC 14.99
19:00:00 BANC-E 25.54
19:00:00 BAND 43.86
19:00:00 BANF 53.66
19:00:00 BANR 55.05
19:00:00 BAP 237.99
19:00:00 BAS 4.86
19:00:00 BATRA 26.91
19:00:00 BATRK 26.83
19:00:00 BAX 71.48
19:00:00 BB 8.04
19:00:00 BBBY 14.64
19:00:00 BBCP 7.86
19:00:00 BBD 11.44
19:00:00 BBEU 22.65
19:00:00 BBGI 4.7
19:00:00 BBL 44.37
19:00:00 BBSI 63.19
19:00:00 BBT 49.2
19:00:00 BBT-E 25.07
19:00:00 BBT-F 24.18
19:00:00 BBT-G 24.06
19:00:00 BBT-H 25.97
19:00:00 BBVA 6.06
19:00:00 BBY 58.92
19:00:00 BC 51.17
19:00:00 BCAC 10.47
19:00:00 BCBP 11.54
19:00:00 BCC 26.87
19:00:00 BCE 42.93
19:00:00 BCEI 23.5
19:00:00 BCH 31.17
19:00:00 BCML 21.58
19:00:00 BCO 72.9
19:00:00 BCOR 29.0
19:00:00 BCOV 7.56
19:00:00 BCPC 81.53
19:00:00 BCRH 6.55
19:00:00 BCRX 8.67
19:00:00 BCS 8.49
19:00:00 BCSF 19.58
19:00:00 BCTF 15.0
19:00:00 BCX 7.95
19:00:00 BDC 52.59
19:00:00 BDCL 13.52
19:00:00 BDGE 30.6
19:00:00 BDJ 8.38
19:00:00 BDN 15.26
19:00:00 BDSI 4.45
19:00:00 BDX 243.7
19:00:00 BE 9.3
19:00:00 BEAT 69.39
19:00:00 BECN 36.73
19:00:00 BEDU 10.23
19:00:00 BEL 24.91
19:00:00 BELFB 22.77
19:00:00 BEN 29.42
19:00:00 BEP 29.06
19:00:00 BERY 50.52
19:00:00 BF.A 46.59
19:00:00 BF.B 46.27
19:00:00 BFAM 113.75
19:00:00 BFIN 15.24
19:00:00 BFR 13.48
19:00:00 BFS 53.52
19:00:00 BFST 23.23
19:00:00 BG 54.42
19:00:00 BGB 14.18
19:00:00 BGCP 6.14
19:00:00 BGFV 3.44
19:00:00 BGG 12.68
19:00:00 BGH 17.25
19:00:00 BGNE 125.32
19:00:00 BGR 11.73
19:00:00 BGS 26.12
19:00:00 BGX 14.86
19:00:00 BGY 5.37
19:00:00 BH 131.15
19:00:00 BHBK 23.5
19:00:00 BHC 24.0
19:00:00 BHE 24.92
19:00:00 BHF 36.9
19:00:00 BHFAL 24.79
19:00:00 BHGE 23.97
19:00:00 BHLB 28.06
19:00:00 BHP 50.55
19:00:00 BHR 10.87
19:00:00 BHVN 38.47
19:00:00 BIB 51.55
19:00:00 BICK 27.16
19:00:00 BID 39.03
19:00:00 BIDU 169.37
19:00:00 BIF 10.64
19:00:00 BIG 31.03
19:00:00 BIIB 326.5
19:00:00 BIL 91.62
19:00:00 BILI 18.15
19:00:00 BIO 242.27
19:00:00 BIOC 1.99
19:00:00 BIOL 1.73
19:00:00 BIOS 3.59
19:00:00 BIP 38.69
19:00:00 BIT 16.31
19:00:00 BITA 18.94
19:00:00 BIV 82.07
19:00:00 BJ 26.44
19:00:00 BJRI 51.71
19:00:00 BK 52.71
19:00:00 BKD 8.21
19:00:00 BKE 17.2
19:00:00 BKEP 2.24
19:00:00 BKEPP 5.79
19:00:00 BKF 41.01
19:00:00 BKH 66.58
19:00:00 BKI 48.3
19:00:00 BKLN 22.45
19:00:00 BKNG 1823.13
19:00:00 BKS 5.81
19:00:00 BKU 34.18
19:00:00 BL 44.94
19:00:00 BLBD 19.36
19:00:00 BLCM 3.11
19:00:00 BLD 49.2
19:00:00 BLDP 3.44
19:00:00 BLDR 12.87
19:00:00 BLFS 12.98
19:00:00 BLK 408.58
19:00:00 BLKB 70.21
19:00:00 BLL 51.53
19:00:00 BLMN 19.04
19:00:00 BLMT 32.92
19:00:00 BLNK 2.36
19:00:00 BLPH 0.68
19:00:00 BLRX 0.63
19:00:00 BLUE 128.65
19:00:00 BLV 88.08
19:00:00 BLX 18.69
19:00:00 BMA 56.45
19:00:00 BMCH 16.78
19:00:00 BME 39.26
19:00:00 BMI 51.49
19:00:00 BMLP 47.2
19:00:00 BMO 73.85
19:00:00 BMRC 43.37
19:00:00 BMRN 95.66
19:00:00 BMS 48.19
19:00:00 BMTC 37.47
19:00:00 BMY 48.96
19:00:00 BNCL 15.57
19:00:00 BND 79.55
19:00:00 BNDW 75.32
19:00:00 BNDX 54.7
19:00:00 BNED 5.68
19:00:00 BNFT 54.47
19:00:00 BNGOW 1.56
19:00:00 BNO 17.48
19:00:00 BNS 56.54
19:00:00 BOCH 10.97
19:00:00 BOE 10.24
19:00:00 BOH 78.0
19:00:00 BOKF 85.34
19:00:00 BOKFL 24.15
19:00:00 BOLD 23.37
19:00:00 BOMN 24.92
19:00:00 BOND 103.49
19:00:00 BOOM 34.62
19:00:00 BOOT 23.31
19:00:00 BOTZ 18.1
19:00:00 BOX 20.19
19:00:00 BOXL 2.49
19:00:00 BP 40.53
19:00:00 BPFH 11.77
19:00:00 BPL 30.42
19:00:00 BPMC 69.92
19:00:00 BPMP 16.4
19:00:00 BPMX 0.1
19:00:00 BPOP 55.52
19:00:00 BPR 17.89
19:00:00 BPRAP 23.28
19:00:00 BPRN 29.62
19:00:00 BPY 17.78
19:00:00 BR 100.07
19:00:00 BRC 43.86
19:00:00 BREW 16.23
19:00:00 BRFS 6.38
19:00:00 BRG 10.52
19:00:00 BRK.B 205.94
19:00:00 BRKL 14.98
19:00:00 BRKR 35.14
19:00:00 BRKS 30.63
19:00:00 BRO 26.7
19:00:00 BRS 3.69
19:00:00 BRSS 29.76
19:00:00 BRT 12.6
19:00:00 BRX 17.02
19:00:00 BRY 11.67
19:00:00 BRZU 38.1
19:00:00 BSAC 32.01
19:00:00 BSBR 12.91
19:00:00 BSCJ 20.44
19:00:00 BSCL 20.86
19:00:00 BSCM 20.81
19:00:00 BSCO 20.29
19:00:00 BSCS 20.14
19:00:00 BSD 12.61
19:00:00 BSET 19.2
19:00:00 BSIG 12.42
19:00:00 BSJK 23.84
19:00:00 BSJL 24.34
19:00:00 BSJM 24.14
19:00:00 BSMX 7.38
19:00:00 BSRR 26.78
19:00:00 BST 30.14
19:00:00 BSTC 63.97
19:00:00 BSTI 4.69
19:00:00 BSV 78.81
19:00:00 BSVN 15.12
19:00:00 BSX 37.33
19:00:00 BT 15.34
19:00:00 BTAI 5.56
19:00:00 BTE 1.68
19:00:00 BTG 3.06
19:00:00 BTI 34.39
19:00:00 BTO 34.06
19:00:00 BTU 36.01
19:00:00 BTX 1.41
19:00:00 BUD 74.94
19:00:00 BUI 20.39
19:00:00 BURL 170.44
19:00:00 BUSE 25.55
19:00:00 BV 14.39
19:00:00 BVN 15.47
19:00:00 BVXV 5.26
19:00:00 BW 0.49
19:00:00 BWA 40.54
19:00:00 BWB 11.2
19:00:00 BWFG 29.0
19:00:00 BWX 27.93
19:00:00 BWXT 46.13
19:00:00 BWZ 30.96
19:00:00 BX 32.69
19:00:00 BXC 27.25
19:00:00 BXG 12.74
19:00:00 BXMT 34.2
19:00:00 BXP 129.54
19:00:00 BXS 29.19
19:00:00 BY 18.53
19:00:00 BYD 26.66
19:00:00 BZH 11.81
19:00:00 BZQ 26.17
19:00:00 BZUN 34.4
19:00:00 C 64.1
19:00:00 C-J 26.76
19:00:00 C-L* 25.4
19:00:00 C-S 26.22
19:00:00 CAAP 6.94
19:00:00 CABO 863.75
19:00:00 CAC 40.0
19:00:00 CACC 412.72
19:00:00 CACI 158.83
19:00:00 CADC 4.59
19:00:00 CADE 19.12
19:00:00 CAF 19.58
19:00:00 CAG 21.51
19:00:00 CAH 48.58
19:00:00 CAI 24.53
19:00:00 CAJ 28.91
19:00:00 CAKE 45.13
19:00:00 CAL 29.65
19:00:00 CALA 4.41
19:00:00 CALM 42.53
19:00:00 CALX 10.68
19:00:00 CAMP 14.15
19:00:00 CAMT 7.02
19:00:00 CANF 1.2
19:00:00 CAPL 17.5
19:00:00 CAPR 0.49
19:00:00 CAR 26.61
19:00:00 CARA 14.82
19:00:00 CARB 28.04
19:00:00 CARG 40.97
19:00:00 CARO 34.61
19:00:00 CARS 27.27
19:00:00 CASA 11.67
19:00:00 CASH 23.98
19:00:00 CASS 51.09
19:00:00 CASY 129.45
19:00:00 CAT 129.56
19:00:00 CATB 6.07
19:00:00 CATC 75.67
19:00:00 CATM 28.05
19:00:00 CATO 14.85
19:00:00 CATS 11.84
19:00:00 CATY 37.4
19:00:00 CB 132.55
19:00:00 CBAT 1.09
19:00:00 CBAY 8.69
19:00:00 CBB 8.21
19:00:00 CBD 26.22
19:00:00 CBIO 8.37
19:00:00 CBL 2.44
19:00:00 CBLK 15.29
19:00:00 CBM 44.39
19:00:00 CBMG 17.39
19:00:00 CBNK 11.46
19:00:00 CBOE 93.8
19:00:00 CBPO 77.97
19:00:00 CBRE 44.94
19:00:00 CBRL 166.18
19:00:00 CBS 49.59
19:00:00 CBSH 60.96
19:00:00 CBT 47.16
19:00:00 CBTX 31.9
19:00:00 CBU 60.5
19:00:00 CBZ 19.74
19:00:00 CC 35.81
19:00:00 CCBG 23.73
19:00:00 CCCL 1.83
19:00:00 CCD 19.45
19:00:00 CCEP 46.05
19:00:00 CCF 96.19
19:00:00 CCI 115.67
19:00:00 CCJ 12.04
19:00:00 CCK 49.51
19:00:00 CCL 57.37
19:00:00 CCLP 2.55
19:00:00 CCMP 101.32
19:00:00 CCNE 25.59
19:00:00 CCO 5.45
19:00:00 CCOI 47.21
19:00:00 CCRN 9.4
19:00:00 CCS 21.74
19:00:00 CCU 27.04
19:00:00 CCXI 11.92
19:00:00 CDAY 40.0
19:00:00 CDE 5.02
19:00:00 CDEV 13.34
19:00:00 CDK 48.45
19:00:00 CDLX 16.63
19:00:00 CDMO 3.74
19:00:00 CDNA 26.52
19:00:00 CDNS 46.9
19:00:00 CDR 3.54
19:00:00 CDR-B 24.76
19:00:00 CDR-C 19.61
19:00:00 CDTX 2.84
19:00:00 CDW 82.56
19:00:00 CDXC 3.26
19:00:00 CDXS 17.61
19:00:00 CDZI 10.24
19:00:00 CE 97.39
19:00:00 CEA 30.75
19:00:00 CECE 6.83
19:00:00 CECO 12.72
19:00:00 CEF 12.94
19:00:00 CEI 0.47
19:00:00 CEIX 35.16
19:00:00 CEL 5.07
19:00:00 CELG 87.72
19:00:00 CEMB 49.0
19:00:00 CEMI 6.98
19:00:00 CEN 8.21
19:00:00 CENT 39.37
19:00:00 CENTA 35.66
19:00:00 CENX 8.78
19:00:00 CEO 164.96
19:00:00 CEPU 10.22
19:00:00 CEQP 32.65
19:00:00 CERC 5.1
19:00:00 CERN 54.56
19:00:00 CERS 5.74
19:00:00 CET 26.08
19:00:00 CETV 3.04
19:00:00 CEV 11.46
19:00:00 CEVA 28.22
19:00:00 CF 42.93
19:00:00 CFBI 10.66
19:00:00 CFFAU 10.08
19:00:00 CFFI 49.63
19:00:00 CFFN 12.94
19:00:00 CFG 34.91
19:00:00 CFMS 0.54
19:00:00 CFR 99.81
19:00:00 CFRX 0.5
19:00:00 CFX 24.97
19:00:00 CG 17.71
19:00:00 CGBD 14.82
19:00:00 CGC 48.88
19:00:00 CGEN 3.6
19:00:00 CGIX 0.25
19:00:00 CGNX 44.19
19:00:00 CGW 33.1
19:00:00 CHA 54.9
19:00:00 CHAP 7.94
19:00:00 CHCI 1.94
19:00:00 CHCO 72.25
19:00:00 CHCT 32.43
19:00:00 CHD 63.54
19:00:00 CHDN 90.6
19:00:00 CHE 295.36
19:00:00 CHEF 32.25
19:00:00 CHEK 3.58
19:00:00 CHFC 44.56
19:00:00 CHFS 8.31
19:00:00 CHGG 34.71
19:00:00 CHGX 18.98
19:00:00 CHH 78.48
19:00:00 CHI 10.21
19:00:00 CHK 2.91
19:00:00 CHKP 109.26
19:00:00 CHL 52.39
19:00:00 CHMI 18.53
19:00:00 CHN 18.96
19:00:00 CHRA 7.24
19:00:00 CHRS 12.76
19:00:00 CHRW 85.72
19:00:00 CHS 5.74
19:00:00 CHSCO 27.77
19:00:00 CHSCP 28.99
19:00:00 CHSP 27.82
19:00:00 CHT 34.94
19:00:00 CHTR 291.4
19:00:00 CHU 11.38
19:00:00 CHUY 21.88
19:00:00 CHY 10.99
19:00:00 CI 198.63
19:00:00 CIA 7.3
19:00:00 CIB 43.4
19:00:00 CIBR 25.48
19:00:00 CIEN 37.23
19:00:00 CIG 3.75
19:00:00 CIGI 61.38
19:00:00 CII 15.15
19:00:00 CIM 18.99
19:00:00 CIM-A 25.35
19:00:00 CIM-D 24.89
19:00:00 CINF 80.07
19:00:00 CIO 11.43
19:00:00 CIR 26.57
19:00:00 CISN 11.93
19:00:00 CIT 46.95
19:00:00 CIVB 18.88
19:00:00 CJ 15.61
19:00:00 CJJD 2.1
19:00:00 CKH 41.73
19:00:00 CKPT 3.75
19:00:00 CL 63.75
19:00:00 CLAR 11.15
19:00:00 CLB 67.81
19:00:00 CLBK 14.7
19:00:00 CLBS 4.98
19:00:00 CLCT 13.38
19:00:00 CLD 0.4
19:00:00 CLDR 13.05
19:00:00 CLDT 20.16
19:00:00 CLDX 0.4
19:00:00 CLF 10.82
19:00:00 CLFD 12.24
19:00:00 CLGN 5.9
19:00:00 CLGX 35.96
19:00:00 CLH 59.21
19:00:00 CLI 20.3
19:00:00 CLIR 1.28
19:00:00 CLLS 16.55
19:00:00 CLM 12.02
19:00:00 CLNC 16.34
19:00:00 CLNE 1.88
19:00:00 CLNY 5.87
19:00:00 CLNY-G 21.83
19:00:00 CLNY-H 20.31
19:00:00 CLNY-I 20.47
19:00:00 CLNY-J 20.39
19:00:00 CLR 46.61
19:00:00 CLRO 1.97
19:00:00 CLUB 5.99
19:00:00 CLVS 24.2
19:00:00 CLW 33.41
19:00:00 CLX 145.89
19:00:00 CLXT 12.66
19:00:00 CM 84.41
19:00:00 CMA 82.12
19:00:00 CMC 17.48
19:00:00 CMCM 6.52
19:00:00 CMCO 35.18
19:00:00 CMCSA 35.62
19:00:00 CMD 79.55
19:00:00 CME 182.29
19:00:00 CMG 532.98
19:00:00 CMI 146.88
19:00:00 CMLS 12.03
19:00:00 CMP 51.97
19:00:00 CMPR 116.11
19:00:00 CMRX 2.34
19:00:00 CMS 51.19
19:00:00 CMSSR 0.28
19:00:00 CMTL 24.89
19:00:00 CMU 4.54
19:00:00 CNA 45.34
19:00:00 CNAT 2.29
19:00:00 CNBKA 76.33
19:00:00 CNC 129.44
